sex;age;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099;2100
1;56;0.38137808408685014;0.38137808408685014;0.38137808408685014;0.38137808408685014;0.38137808408685014;0.38137808408685014;0.38137808408685014;0.38137808408685014;0.38137808408685014;0.38137808408685014;0.38137808408685014;0.38137808408685014;0.3791712580723732;0.3769644320578962;0.37475760604341923;0.37255078002894226;0.37034395401446485;0.36813712799998743;0.36593030198551046;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335;0.3637234759710335
1;57;0.39199771295333985;0.39199771295333985;0.39199771295333985;0.39199771295333985;0.39199771295333985;0.39199771295333985;0.39199771295333985;0.39199771295333985;0.39199771295333985;0.39199771295333985;0.39199771295333985;0.39199771295333985;0.3897908869388629;0.3875840609243859;0.38537723490990894;0.38317040889543197;0.38096358288095455;0.37875675686647714;0.37654993085200017;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232;0.3743431048375232
1;58;0.4015390227314031;0.4015390227314031;0.4015390227314031;0.4015390227314031;0.4015390227314031;0.4015390227314031;0.4015390227314031;0.4015390227314031;0.4015390227314031;0.4015390227314031;0.4015390227314031;0.4015390227314031;0.3993321967169261;0.39712537070244913;0.39491854468797216;0.3927117186734952;0.3905048926590178;0.38829806664454036;0.3860912406300634;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864;0.3838844146155864
1;59;0.40938150956736674;0.40938150956736674;0.40938150956736674;0.40938150956736674;0.40938150956736674;0.40938150956736674;0.40938150956736674;0.40938150956736674;0.40938150956736674;0.40938150956736674;0.40938150956736674;0.40938150956736674;0.40717468355288977;0.4049678575384128;0.40276103152393583;0.40055420550945886;0.39834737949498145;0.39614055348050403;0.39393372746602706;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501;0.3917269014515501
1;60;0.4149046696075551;0.4149046696075551;0.4149046696075551;0.4149046696075551;0.4149046696075551;0.4149046696075551;0.4149046696075551;0.4149046696075551;0.4149046696075551;0.4149046696075551;0.4149046696075551;0.4149046696075551;0.41269784359307815;0.4104910175786012;0.4082841915641242;0.40607736554964724;0.4038705395351698;0.4016637135206924;0.39945688750621544;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847;0.39725006149173847
1;61;0.4176433342498944;0.4176433342498944;0.4176433342498944;0.4176433342498944;0.4176433342498944;0.4176433342498944;0.4176433342498944;0.4176433342498944;0.4176433342498944;0.4176433342498944;0.4176433342498944;0.4176433342498944;0.41543650823541745;0.4132296822209405;0.4110228562064635;0.40881603019198653;0.4066092041775091;0.4044023781630317;0.40219555214855474;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777;0.39998872613407777
1;62;0.4177536758987266;0.4177536758987266;0.4177536758987266;0.4177536758987266;0.4177536758987266;0.4177536758987266;0.4177536758987266;0.4177536758987266;0.4177536758987266;0.4177536758987266;0.4177536758987266;0.4177536758987266;0.4155468498842496;0.41334002386977264;0.4111331978552957;0.4089263718408187;0.4067195458263413;0.4045127198118639;0.4023058937973869;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993;0.40009906778290993
1;63;0.41554720220999464;0.41554720220999464;0.41554720220999464;0.41554720220999464;0.41554720220999464;0.41554720220999464;0.41554720220999464;0.41554720220999464;0.41554720220999464;0.41554720220999464;0.41554720220999464;0.41554720220999464;0.41334037619551767;0.4111335501810407;0.4089267241665637;0.40671989815208676;0.40451307213760934;0.4023062461231319;0.40009942010865496;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178;0.397892594094178
1;64;0.41133542083963626;0.41133542083963626;0.41133542083963626;0.41133542083963626;0.41133542083963626;0.41133542083963626;0.41133542083963626;0.41133542083963626;0.41133542083963626;0.41133542083963626;0.41133542083963626;0.41133542083963626;0.4091285948251593;0.4069217688106823;0.40471494279620535;0.4025081167817284;0.40030129076725096;0.39809446475277355;0.3958876387382966;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196;0.3936808127238196
1;65;0.4056093571376964;0.4056093571376964;0.4056093571376964;0.4056093571376964;0.4056093571376964;0.4056093571376964;0.4056093571376964;0.4056093571376964;0.4056093571376964;0.4056093571376964;0.4056093571376964;0.4056093571376964;0.40340253112321944;0.4011957051087425;0.3989888790942655;0.39678205307978853;0.3945752270653111;0.3923684010508337;0.39016157503635673;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976;0.38795474902187976
1;66;0.39957810723061904;0.39957810723061904;0.39957810723061904;0.39957810723061904;0.39957810723061904;0.39957810723061904;0.39957810723061904;0.39957810723061904;0.39957810723061904;0.39957810723061904;0.39957810723061904;0.39957810723061904;0.39737128121614207;0.3951644552016651;0.39295762918718813;0.39075080317271116;0.38854397715823374;0.38633715114375633;0.38413032512927936;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024;0.3819234991148024
1;67;0.39463028493894914;0.39463028493894914;0.39463028493894914;0.39463028493894914;0.39463028493894914;0.39463028493894914;0.39463028493894914;0.39463028493894914;0.39463028493894914;0.39463028493894914;0.39463028493894914;0.39463028493894914;0.39242345892447217;0.3902166329099952;0.38800980689551823;0.38580298088104126;0.38359615486656384;0.38138932885208643;0.37918250283760946;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325;0.3769756768231325
1;68;0.3921545040832326;0.3921545040832326;0.3921545040832326;0.3921545040832326;0.3921545040832326;0.3921545040832326;0.3921545040832326;0.3921545040832326;0.3921545040832326;0.3921545040832326;0.3921545040832326;0.3921545040832326;0.38994767806875563;0.38774085205427866;0.3855340260398017;0.3833272000253247;0.3811203740108473;0.3789135479963699;0.3767067219818929;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595;0.37449989596741595
1;69;0.3932571480696794;0.3932571480696794;0.3932571480696794;0.3932571480696794;0.3932571480696794;0.3932571480696794;0.3932571480696794;0.3932571480696794;0.3932571480696794;0.3932571480696794;0.3932571480696794;0.3932571480696794;0.3910503220552024;0.38884349604072543;0.38663667002624846;0.3844298440117715;0.3822230179972941;0.38001619198281666;0.3778093659683397;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627;0.3756025399538627
1;70;0.3979156786471547;0.3979156786471547;0.3979156786471547;0.3979156786471547;0.3979156786471547;0.3979156786471547;0.3979156786471547;0.3979156786471547;0.3979156786471547;0.3979156786471547;0.3979156786471547;0.3979156786471547;0.39570885263267774;0.3935020266182008;0.3912952006037238;0.38908837458924683;0.3868815485747694;0.384674722560292;0.38246789654581503;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806;0.38026107053133806
