year;sex;age;rate
2099;1;54;0.00401905549209797
2099;1;55;0.00382656317280122
2099;1;56;0.0035355239971588
2099;1;57;0.00320876043425369
2099;1;58;0.00303063990120865
2099;1;59;0.00283024145675944
2099;1;60;0.00260498208032088
2099;1;61;0.00244386275285422
2099;1;62;0.00231353406638623
2099;1;63;0.00221369538166136
2099;1;64;0.00206548606613332
2099;1;65;0.0020112304713621
2099;1;66;0.0017649804997015
2099;1;67;0.00156827585202389
2099;1;68;0.00138999409686968
2099;1;69;0.00123276989231599
2099;1;70;0.00107657707601886
2099;1;71;0.000978442523778494
2099;1;72;0.000885628958420172
2099;1;73;0.000795508520142407
2099;1;74;0.000727295844225243
2099;1;75;0.000657146449302115
2099;1;76;0.00057512925682289
2099;1;77;0.000519463441457933
2099;1;78;0.000444835167019615
2099;1;79;0.000401972440493358
2099;1;80;0.000343572025495082
2099;1;81;0.000284326162326744
2099;1;82;0.000268290325842766
2099;1;83;0.000229250012663698
2099;1;84;0.000211243696463399
2099;1;85;0.000182698841569501
2099;1;86;0.000161367022545221
2099;1;87;0.000127330939280697
2099;1;88;0.000119512544353146
2099;1;89;9.57633765305131e-05
2099;1;90;9.64355466084681e-05
2099;1;91;8.27168623231386e-05
2099;1;92;6.49545590548386e-05
2099;1;93;5.23471205764337e-05
2099;1;94;2.83550949242578e-05
2099;1;95;2.53974598622253e-05
2099;1;96;2.09975505442816e-05
2099;1;97;2.73823763624226e-05
2099;1;98;2.20902935202515e-05
2099;1;99;1.91981163150282e-05
2099;1;100;4.9578981628115e-05
2099;2;0;0.0188342640474955
2099;2;1;0.0144733229429516
2099;2;2;0.0135008252893199
2099;2;3;0.013423541191371
2099;2;4;0.0122023501616026
2099;2;5;0.0114500937750693
2099;2;6;0.0108653804565447
2099;2;7;0.0102138794218972
2099;2;8;0.00961275246081588
2099;2;9;0.00935147530668341
2099;2;10;0.00892721318035543
2099;2;11;0.00867117998250221
2099;2;12;0.00823698008003022
2099;2;13;0.00788546568050533
2099;2;14;0.00770478878004303
2099;2;15;0.00734874922901426
2099;2;16;0.00763021188854817
2099;2;17;0.0075432014257201
2099;2;18;0.00876006457062284
2099;2;19;0.0120052841549618
2099;2;20;0.0144384948235358
2099;2;21;0.0160467954847083
2099;2;22;0.0193508599017042
2099;2;23;0.0226956211001408
2099;2;24;0.0247523469932662
2099;2;25;0.0255913686525724
2099;2;26;0.0253988207640225
2099;2;27;0.0249123620353585
2099;2;28;0.0244905557594936
2099;2;29;0.0236560921219483
2099;2;30;0.0226300841824186
2099;2;31;0.0214595991646234
2099;2;32;0.0201460015742417
2099;2;33;0.0186003970447368
2099;2;34;0.0173761576713323
2099;2;35;0.0158321290036271
2099;2;36;0.0145189764706986
2099;2;37;0.0132759786452783
2099;2;38;0.0123154928339711
2099;2;39;0.0112399578110478
2099;2;40;0.0103084986864265
2099;2;41;0.00957084011398774
2099;2;42;0.00872450643248748
2099;2;43;0.00794635967953523
2099;2;44;0.00719978085758469
2099;2;45;0.0065538158999743
2099;2;46;0.00593727853338752
2099;2;47;0.00548164497886813
2099;2;48;0.0049516257867237
2099;2;49;0.00451472224355373
2099;2;50;0.00417732741213787
2099;2;51;0.00386305957551653
2099;2;52;0.00361373460378519
2099;2;53;0.00332714250887258
2099;2;54;0.00310962791297063
2099;2;55;0.00288941696047151
2099;2;56;0.00269745827465896
2099;2;57;0.00248858454302666
2099;2;58;0.00228528261249057
2099;2;59;0.00210173526319101
2099;2;60;0.00191864794589719
2099;2;61;0.00181258041503316
2099;2;62;0.00170127181722691
2099;2;63;0.00159662426606377
2099;2;64;0.00154040311054726
2099;2;65;0.00143739835303156
2099;2;66;0.00133318863271089
2099;2;67;0.00118914265638243
2099;2;68;0.00106974568126747
2099;2;69;0.000970946194526862
2099;2;70;0.0008889559824902
2099;2;71;0.000791473414627103
2099;2;72;0.000710161833373055
2099;2;73;0.0006883278285277
2099;2;74;0.00058446727310309
2099;2;75;0.000605577470331761
2099;2;76;0.000531752003258702
2099;2;77;0.00048231793346919
2099;2;78;0.000445002907606305
2099;2;79;0.000392266434076838
2099;2;80;0.00034559450701781
2099;2;81;0.000343813536960016
2099;2;82;0.000300601098359764
2099;2;83;0.00026165418082174
2099;2;84;0.00024722250072599
2099;2;85;0.000190198140012751
2099;2;86;0.000185526602984311
2099;2;87;0.000152972885188479
2099;2;88;0.000133700807764959
2099;2;89;0.000120918417110089
2099;2;90;0.000102332516398592
2099;2;91;8.4773210931699e-05
2099;2;92;6.96223610124893e-05
2099;2;93;6.74844101190909e-05
2099;2;94;4.87494199315992e-05
2099;2;95;3.96603746152029e-05
2099;2;96;3.13114383363638e-05
2099;2;97;3.34166304714251e-05
2099;2;98;1.29861269057613e-05
2099;2;99;1.69777237571373e-05
2099;2;100;2.54769811734685e-05
2100;1;0;0.0181314110279712
2100;1;1;0.0143044922069127
2100;1;2;0.0135193966479266
2100;1;3;0.0134880765876546
2100;1;4;0.0123412646712004
2100;1;5;0.0115344133532045
2100;1;6;0.0109542785593415
2100;1;7;0.0103273680628351
2100;1;8;0.00985804851959302
2100;1;9;0.0095358459727606
2100;1;10;0.00924081467379834
2100;1;11;0.00894388858139826
2100;1;12;0.00861081145800625
2100;1;13;0.00833317694623877
2100;1;14;0.00816065068265739
2100;1;15;0.00788796168252816
2100;1;16;0.00812076209954248
2100;1;17;0.00786855984553384
2100;1;18;0.00812325752551572
2100;1;19;0.00948631256416677
2100;1;20;0.0114977164119954
2100;1;21;0.0133363263505735
2100;1;22;0.0164374824619973
2100;1;23;0.0195500054225026
2100;1;24;0.0217677598259333
2100;1;25;0.0229114762891863
2100;1;26;0.0231768045250618
2100;1;27;0.0234898002843243
2100;1;28;0.0232904450255685
2100;1;29;0.0231458773792216
2100;1;30;0.0227764995915407
2100;1;31;0.0222556898951339
2100;1;32;0.0213551342483629
2100;1;33;0.0202152825620235
2100;1;34;0.0190868963505973
2100;1;35;0.0180138453536542
2100;1;36;0.0167525879057134
2100;1;37;0.0155816280470716
2100;1;38;0.0144741565812065
2100;1;39;0.0134763516662742
2100;1;40;0.0124834574045102
2100;1;41;0.0116223629030053
2100;1;42;0.010685566123124
2100;1;43;0.00979404128309946
2100;1;44;0.00904804164061269
2100;1;45;0.0084220219944029
2100;1;46;0.00770331954585042
2100;1;47;0.00712521534203912
2100;1;48;0.0064632819236172
2100;1;49;0.00601259265264651
2100;1;50;0.00541571618165566
2100;1;51;0.00502281315740177
2100;1;52;0.00466276711677627
2100;1;53;0.00427763341041601
2100;1;54;0.00401536301320099
2100;1;55;0.00382034604440602
2100;1;56;0.0035273561756667
2100;1;57;0.00319942956696515
2100;1;58;0.00301987388300875
2100;1;59;0.00281891885523453
2100;1;60;0.00259032038554199
2100;1;61;0.0024299569049818
2100;1;62;0.0023005431502295
2100;1;63;0.00220228310961128
2100;1;64;0.00205644159943852
2100;1;65;0.00200147177425454
2100;1;66;0.00175924701028734
2100;1;67;0.00154824904000198
2100;1;68;0.00137331254355941
2100;1;69;0.001219650896996
2100;1;70;0.00106652803324029
2100;1;71;0.00097051720356033
2100;1;72;0.000887898146533754
2100;1;73;0.000800075894181444
2100;1;74;0.000730507953288185
2100;1;75;0.000658844284945565
2100;1;76;0.000579045633772498
2100;1;77;0.000534091768279973
2100;1;78;0.000467947623525505
2100;1;79;0.000400588990760278
2100;1;80;0.000346585029784924
2100;1;81;0.000286317230378561
2100;1;82;0.000268384143084665
2100;1;83;0.000233926229048263
2100;1;84;0.000208686272991112
2100;1;85;0.00018209945143626
2100;1;86;0.000159813658687562
2100;1;87;0.000127045500965064
2100;1;88;0.000118037004723713
2100;1;89;9.78347253475581e-05
2100;1;90;9.39696246391079e-05
2100;1;91;8.14255766332222e-05
2100;1;92;6.36155705268803e-05
2100;1;93;5.15540385616128e-05
2100;1;94;2.73021190654067e-05
2100;1;95;2.51086376889359e-05
2100;1;96;2.04388961921748e-05
2100;1;97;2.65030919324848e-05
2100;1;98;2.12793914462861e-05
2100;1;99;1.91255584480504e-05
2100;1;100;4.92861273173676e-05
