year;sex;age;rate
2000;1;92;0.238029796089099
2000;1;93;0.262343968452651
2000;1;94;0.281688252343556
2000;1;95;0.288299517652251
2000;1;96;0.330469663153141
2000;1;97;0.350302074362104
2000;1;98;0.365910382054491
2000;1;99;0.374776692654743
2000;1;100;0.585372208495567
2000;2;0;0.00503717150737302
2000;2;1;0.000563453173524714
2000;2;2;0.000166454048143921
2000;2;3;0.000147907033024383
2000;2;4;0.0000787557703193325
2000;2;5;0.000101624963127229
2000;2;6;0.000101089170372299
2000;2;7;0.0000799799827507173
2000;2;8;0.000106611495668644
2000;2;9;0.0000794153765665885
2000;2;10;0.0000964927263590358
2000;2;11;0.000102956538116141
2000;2;12;0.0000949345268301088
2000;2;13;0.000103779157514705
2000;2;14;0.00012312184585971
2000;2;15;0.000184608999519746
2000;2;16;0.000197482090248703
2000;2;17;0.000201738149678444
2000;2;18;0.000199244635116947
2000;2;19;0.000311766137449673
2000;2;20;0.000302179067312962
2000;2;21;0.000307828844275187
2000;2;22;0.000193380797580517
2000;2;23;0.000275936421629568
2000;2;24;0.000225665973283816
2000;2;25;0.000199673571924628
2000;2;26;0.000240659707532798
2000;2;27;0.000279614614350409
2000;2;28;0.000255363026158222
2000;2;29;0.000235143911740874
2000;2;30;0.000337214693662071
2000;2;31;0.000296668802286582
2000;2;32;0.000329480452104355
2000;2;33;0.000346460186744346
2000;2;34;0.000340194055853628
2000;2;35;0.000503839531030116
2000;2;36;0.000530124933223071
2000;2;37;0.000509371321988112
2000;2;38;0.000642127321036575
2000;2;39;0.000655158729791475
2000;2;40;0.000763476016007246
2000;2;41;0.000772243603771678
2000;2;42;0.000935018565994971
2000;2;43;0.00104702895477087
2000;2;44;0.00114112557535607
2000;2;45;0.00128701319051152
2000;2;46;0.00136081302763368
2000;2;47;0.00163870480567014
2000;2;48;0.0017066747054904
2000;2;49;0.00197054648164524
2000;2;50;0.00217748350523476
2000;2;51;0.00243341262028196
2000;2;52;0.00242703775165454
2000;2;53;0.00271054961531771
2000;2;54;0.00290328680431097
2000;2;55;0.0033628608230825
2000;2;56;0.00375552525568812
2000;2;57;0.00429951719557323
2000;2;58;0.00458544170801143
2000;2;59;0.00469472484617916
2000;2;60;0.00510482532000977
2000;2;61;0.00617094218962588
2000;2;62;0.0061787862813606
2000;2;63;0.00697685200371246
2000;2;64;0.00736561065380317
2000;2;65;0.00816518866417194
2000;2;66;0.00912788188809763
2000;2;67;0.00998244433048517
2000;2;68;0.0110386326944003
2000;2;69;0.0117874860976787
2000;2;70;0.0133485781098218
2000;2;71;0.015196094611676
2000;2;72;0.016511419007638
2000;2;73;0.0183272197616886
2000;2;74;0.0202436202817312
2000;2;75;0.023278037884362
2000;2;76;0.0256922384640386
2000;2;77;0.0292080429705096
2000;2;78;0.0325271274832982
2000;2;79;0.0377860919002619
2000;2;80;0.0438963923233777
2000;2;81;0.0505719166091428
2000;2;82;0.0549606107132788
2000;2;83;0.0634781137748756
2000;2;84;0.0707933579606708
2000;2;85;0.0826367652594466
2000;2;86;0.0931959974253985
2000;2;87;0.106110744368064
2000;2;88;0.119660320130801
2000;2;89;0.13341158194459
2000;2;90;0.15079383278128
2000;2;91;0.167197714569208
2000;2;92;0.186583564842317
2000;2;93;0.206750205527484
2000;2;94;0.228429048817271
2000;2;95;0.239322308991761
2000;2;96;0.265876552801795
2000;2;97;0.289176065210348
2000;2;98;0.31527300937082
2000;2;99;0.323633821106671
2000;2;100;0.540847243630353
2001;1;0;0.0066774163188183
2001;1;1;0.000650075620657721
2001;1;2;0.000217741556688048
2001;1;3;0.000200319920574663
2001;1;4;0.000112846549586711
2001;1;5;0.000119724414456534
2001;1;6;0.0000945773212926514
2001;1;7;0.00010002584295444
2001;1;8;0.0000609240389802505
2001;1;9;0.000100759136007412
2001;1;10;0.000122752791261456
2001;1;11;0.000116570416994658
2001;1;12;0.000105635638203294
2001;1;13;0.000175039216536633
2001;1;14;0.000154318233165993
2001;1;15;0.000207677817398824
2001;1;16;0.000271183398219739
2001;1;17;0.000284441744189031
2001;1;18;0.000416370058050684
2001;1;19;0.00058300402404812
2001;1;20;0.000769874321561075
2001;1;21;0.000690962326857432
2001;1;22;0.000792719260739334
2001;1;23;0.000801898096001901
2001;1;24;0.000714470598679816
2001;1;25;0.000743027622203752
2001;1;26;0.000660238907770326
2001;1;27;0.00065552654220735
2001;1;28;0.000638700370264229
2001;1;29;0.000680297913302841
2001;1;30;0.000651315900368111
2001;1;31;0.00066010620373911
2001;1;32;0.000720291656594626
2001;1;33;0.000687002532968509
2001;1;34;0.000789175336537522
2001;1;35;0.000867917161284016
2001;1;36;0.000873517008896949
2001;1;37;0.000920269624427955
2001;1;38;0.00100840157742915
2001;1;39;0.00121082310135873
2001;1;40;0.00129641215839943
2001;1;41;0.00132626908962569
2001;1;42;0.00150807385530804
2001;1;43;0.00163476916617594
2001;1;44;0.00178982332830196
2001;1;45;0.00192188903615836
2001;1;46;0.00204084668887939
2001;1;47;0.0022758481922102
2001;1;48;0.00280709564355989
2001;1;49;0.00294346592698592
2001;1;50;0.00292283802450714
2001;1;51;0.00347868346713613
2001;1;52;0.00352697668832783
2001;1;53;0.0042182669477055
2001;1;54;0.00463453569220545
2001;1;55;0.004970562679629
2001;1;56;0.00558842465224437
2001;1;57;0.00612058847307453
2001;1;58;0.00654971286396461
2001;1;59;0.00753789519946957
2001;1;60;0.00828340336128248
2001;1;61;0.00895394442270079
2001;1;62;0.00989620497602384
2001;1;63;0.0108365592702848
2001;1;64;0.012374320836675
2001;1;65;0.0142235231212787
2001;1;66;0.0149822675936401
2001;1;67;0.0172443848063883
2001;1;68;0.0184454540182383
2001;1;69;0.0214673143858978
2001;1;70;0.0234972540711073
2001;1;71;0.0260063421398266
2001;1;72;0.0291143703826909
2001;1;73;0.0322085606582567
2001;1;74;0.0352722273839998
2001;1;75;0.0398232383260432
2001;1;76;0.043644081915837
2001;1;77;0.0489889264051952
2001;1;78;0.0542828827545923
2001;1;79;0.0595959432364502
2001;1;80;0.0695718605263336
2001;1;81;0.0748651997826157
2001;1;82;0.0863572651516634
2001;1;83;0.0954329983102638
2001;1;84;0.106595578034875
2001;1;85;0.11581940030987
2001;1;86;0.132247082889252
2001;1;87;0.148383290540921
2001;1;88;0.161391653692428
2001;1;89;0.178174551627035
2001;1;90;0.194868107358681
2001;1;91;0.211615115835049
2001;1;92;0.237474123299385
2001;1;93;0.258202984631991
2001;1;94;0.280031243782151
2001;1;95;0.290811628957028
2001;1;96;0.333266039173189
2001;1;97;0.36114563502701
2001;1;98;0.364615974475099
2001;1;99;0.373914919940688
2001;1;100;0.575645255779365
2001;2;0;0.0049333081800542
2001;2;1;0.000534301486934199
2001;2;2;0.000171741894495185
2001;2;3;0.000133903934998321
2001;2;4;0.0000958669673645744
2001;2;5;0.0000907865256998969
2001;2;6;0.000109952746734548
2001;2;7;0.0000743555883902704
2001;2;8;0.0000925293349419516
2001;2;9;0.0000764820483045356
2001;2;10;0.000092609219485893
2001;2;11;0.0000910213704234362
2001;2;12;0.0000780078065171322
2001;2;13;0.000080424887042553
2001;2;14;0.000127451623335335
2001;2;15;0.000181542161391646
2001;2;16;0.000193110742744263
2001;2;17;0.000215897063831652
2001;2;18;0.000197851813014099
2001;2;19;0.000303509709252849
2001;2;20;0.000317579251986481
2001;2;21;0.000295515482276292
2001;2;22;0.000209828832098733
2001;2;23;0.000274367087092541
2001;2;24;0.000218943830530009
2001;2;25;0.000189342209536535
2001;2;26;0.000264701310731582
2001;2;27;0.000291152768381544
2001;2;28;0.000275203655100716
2001;2;29;0.00026011455156281
2001;2;30;0.000318405300889358
2001;2;31;0.000307159808853596
2001;2;32;0.000359146705567878
2001;2;33;0.000354297031749361
2001;2;34;0.000311305369006562
2001;2;35;0.000453365972451268
2001;2;36;0.000523344608376439
2001;2;37;0.000513543926920581
2001;2;38;0.0005871189563673
2001;2;39;0.000653903654180909
2001;2;40;0.000663286560993637
2001;2;41;0.000770317871692642
2001;2;42;0.000881792352425774
2001;2;43;0.00104342056233516
2001;2;44;0.00114996807773931
2001;2;45;0.00119748643037939
2001;2;46;0.0013691318137754
2001;2;47;0.00162595834720998
2001;2;48;0.00169443065938912
2001;2;49;0.0019346010322758
2001;2;50;0.00214615839917609
2001;2;51;0.00238934181447105
2001;2;52;0.00241884889911477
2001;2;53;0.00261892612362764
2001;2;54;0.00289962003017774
2001;2;55;0.00330430053386981
2001;2;56;0.00364098656369083
2001;2;57;0.00425848210409454
2001;2;58;0.00455490442316877
2001;2;59;0.00470031535277395
2001;2;60;0.00512476176563035
2001;2;61;0.0060868998859004
2001;2;62;0.00607321480508678
2001;2;63;0.00675349605081038
2001;2;64;0.00718373193997484
2001;2;65;0.00824311663606074
2001;2;66;0.00894533298537558
2001;2;67;0.00981944792672474
2001;2;68;0.0109976437295668
2001;2;69;0.0117797833411975
2001;2;70;0.0134136107576231
2001;2;71;0.0152859056479446
2001;2;72;0.016349873635669
2001;2;73;0.0180414241042699
2001;2;74;0.0200085541361362
2001;2;75;0.0228662502289995
2001;2;76;0.0251721683969109
2001;2;77;0.0286778801143127
2001;2;78;0.0320548701412213
2001;2;79;0.0373410720271307
2001;2;80;0.0432380459986833
2001;2;81;0.0498760241457856
2001;2;82;0.0543823630916608
2001;2;83;0.0629686954412959
2001;2;84;0.0699311663108806
2001;2;85;0.082095278469837
2001;2;86;0.0927605762816806
2001;2;87;0.105456439568682
2001;2;88;0.118888025909179
2001;2;89;0.133154250125622
2001;2;90;0.151112269761283
2001;2;91;0.166955231862257
2001;2;92;0.187076985735896
2001;2;93;0.206082754438871
2001;2;94;0.227574794487664
2001;2;95;0.239398826490377
2001;2;96;0.267689446392985
2001;2;97;0.292195478941673
2001;2;98;0.317325400870508
2001;2;99;0.33106906130295
2001;2;100;0.545462871244559
2002;1;0;0.00636154118427445
2002;1;1;0.000666484809793083
2002;1;2;0.000195168678992978
2002;1;3;0.000204856676822251
2002;1;4;0.000114564050093067
2002;1;5;0.000107430190734833
2002;1;6;0.0000814830119976974
2002;1;7;0.0000779840841414943
2002;1;8;0.0000748350937310517
2002;1;9;0.0000812158562667639
2002;1;10;0.0000938776936462451
2002;1;11;0.000106450746023867
2002;1;12;0.0000994335383553296
2002;1;13;0.000141941341323311
2002;1;14;0.000129123534243978
2002;1;15;0.000231554994789846
2002;1;16;0.000279890660260545
2002;1;17;0.000277790262495604
2002;1;18;0.00042466524968029
2002;1;19;0.000589386409690133
2002;1;20;0.000789262108796766
2002;1;21;0.000744736825697817
2002;1;22;0.000844912003148036
2002;1;23;0.000803704602216214
2002;1;24;0.000768529520200576
2002;1;25;0.000749336970597275
2002;1;26;0.000652789764274204
2002;1;27;0.000633268934038987
2002;1;28;0.000676050356006019
2002;1;29;0.000625701288020805
2002;1;30;0.000617388491972846
2002;1;31;0.000688726599577592
2002;1;32;0.000645967075093574
2002;1;33;0.000684236802657498
2002;1;34;0.000732177099915873
2002;1;35;0.000877658362423174
2002;1;36;0.000809290126671566
2002;1;37;0.000865481411986298
2002;1;38;0.00101099540729864
2002;1;39;0.00108303787415903
2002;1;40;0.00122373072511458
2002;1;41;0.00124269894353515
2002;1;42;0.00143988734625206
2002;1;43;0.00148829112974423
2002;1;44;0.00178055515223614
2002;1;45;0.00191773766758747
2002;1;46;0.00200303374485243
2002;1;47;0.00226232409637684
2002;1;48;0.0027101312821104
2002;1;49;0.00290053885092975
2002;1;50;0.00293167719977556
2002;1;51;0.00343834562341364
2002;1;52;0.00351204541849013
2002;1;53;0.00409298534214093
2002;1;54;0.00454684384905046
2002;1;55;0.00479754776294919
2002;1;56;0.00547069408477822
2002;1;57;0.0061331857176435
2002;1;58;0.00636830661625912
2002;1;59;0.00740130940123451
2002;1;60;0.00791386074675806
2002;1;61;0.00892297707419345
2002;1;62;0.00959513218006066
2002;1;63;0.0106256285594706
2002;1;64;0.0119999578409053
2002;1;65;0.0137451584281115
2002;1;66;0.01472596021002
2002;1;67;0.0167956540950172
2002;1;68;0.0179719079282746
2002;1;69;0.0210031208216295
2002;1;70;0.0226960773368056
2002;1;71;0.0254238452505866
2002;1;72;0.0280264141341514
2002;1;73;0.0313417844455491
2002;1;74;0.0345694150557872
2002;1;75;0.0381681972928596
2002;1;76;0.0421647150536021
2002;1;77;0.0479385801288902
2002;1;78;0.0523930712540525
2002;1;79;0.0577771332664153
2002;1;80;0.0674433240046412
2002;1;81;0.0727218940514936
2002;1;82;0.0842898934423404
2002;1;83;0.0918277835794531
2002;1;84;0.104754692755825
2002;1;85;0.113963340104297
2002;1;86;0.130119709840311
2002;1;87;0.14428125473742
2002;1;88;0.160018030858847
2002;1;89;0.176280635546166
2002;1;90;0.189542820362814
2002;1;91;0.209893788305154
2002;1;92;0.23362285980214
2002;1;93;0.257236839725384
2002;1;94;0.275707383855041
2002;1;95;0.28878902898254
2002;1;96;0.328213586926492
2002;1;97;0.357828831537494
2002;1;98;0.360663684589305
2002;1;99;0.387419803049095
2002;1;100;0.572316385318666
2002;2;0;0.00510865179788667
2002;2;1;0.000510896857103685
2002;2;2;0.000156016704175889
2002;2;3;0.00013043189616257
2002;2;4;0.0000932930411279228
2002;2;5;0.0000906451781263582
2002;2;6;0.000144423414422836
2002;2;7;0.0000599177736339323
2002;2;8;0.0000765833724610189
2002;2;9;0.0000701991979972601
2002;2;10;0.0000968076465638536
2002;2;11;0.0000799011601195343
2002;2;12;0.0000771783305035465
2002;2;13;0.000092706145870873
2002;2;14;0.000127827442901754
2002;2;15;0.000180563615686573
2002;2;16;0.000185970827275197
2002;2;17;0.000212387075325789
2002;2;18;0.000217007964699224
2002;2;19;0.000316879248009298
2002;2;20;0.000313134928032597
2002;2;21;0.000302448145470433
2002;2;22;0.000233343328238482
2002;2;23;0.000278660564795929
2002;2;24;0.00020542043906719
2002;2;25;0.000172011464837108
2002;2;26;0.00027625361728702
2002;2;27;0.000290602381865397
2002;2;28;0.00026898178041889
2002;2;29;0.000286165586758417
2002;2;30;0.000292248587247999
2002;2;31;0.000285365056765099
2002;2;32;0.000330145553687464
2002;2;33;0.000383528298979232
2002;2;34;0.000308829292906199
2002;2;35;0.000447717928090652
2002;2;36;0.000530898501037076
2002;2;37;0.000504903388800109
2002;2;38;0.000563003662612095
2002;2;39;0.00062715746533198
2002;2;40;0.000651858672024011
2002;2;41;0.000721549673015078
2002;2;42;0.000838142491753549
2002;2;43;0.000979362653293444
2002;2;44;0.00105586972522011
2002;2;45;0.00112494982391827
2002;2;46;0.00125567495739468
2002;2;47;0.00155468121245272
2002;2;48;0.00170917007246406
2002;2;49;0.00195121393476549
2002;2;50;0.00205770521286561
2002;2;51;0.0023798708381607
2002;2;52;0.002360242669672
2002;2;53;0.0024634970622466
2002;2;54;0.00292858209265855
2002;2;55;0.0032772164135199
2002;2;56;0.00356201274277574
2002;2;57;0.00412951264547697
2002;2;58;0.00451748061616668
2002;2;59;0.00477934472609434
2002;2;60;0.00521355260247826
2002;2;61;0.00608499407011186
2002;2;62;0.00599582134951768
2002;2;63;0.00664205051094095
2002;2;64;0.0070719615887909
2002;2;65;0.00811312138694067
2002;2;66;0.00850133674867562
2002;2;67;0.00975729641046114
2002;2;68;0.0107380174826554
2002;2;69;0.0116722828065208
2002;2;70;0.0132762205441518
2002;2;71;0.0152074065313642
2002;2;72;0.0162540010844018
2002;2;73;0.0177882188021979
2002;2;74;0.0196670066588111
2002;2;75;0.0224300631765048
2002;2;76;0.0244946788513553
2002;2;77;0.0280339133477279
2002;2;78;0.0318414444722295
2002;2;79;0.0365873101531493
2002;2;80;0.0418087002578517
2002;2;81;0.0483732393312684
2002;2;82;0.0532785843665695
2002;2;83;0.0616446159278313
2002;2;84;0.0688123494162699
2002;2;85;0.0800027682705028
2002;2;86;0.0917765556420154
2002;2;87;0.103952471496367
2002;2;88;0.117333422913753
2002;2;89;0.130657294107302
2002;2;90;0.149745600863471
2002;2;91;0.164898142746162
2002;2;92;0.183572814356181
2002;2;93;0.20223288505558
2002;2;94;0.224410535983248
2002;2;95;0.240609125596143
2002;2;96;0.267765377140067
2002;2;97;0.290096145185459
2002;2;98;0.314347983451559
2002;2;99;0.323084056191894
2002;2;100;0.533717732165449
2003;1;0;0.00590105508242473
2003;1;1;0.000627968166951601
2003;1;2;0.000202496710128169
2003;1;3;0.000239752905975757
2003;1;4;0.000123090840768789
2003;1;5;0.000121634717880096
2003;1;6;0.000107732654049512
2003;1;7;0.0000832741269706711
2003;1;8;0.0000894426387888323
2003;1;9;0.000066548809658012
2003;1;10;0.0000817254451484539
2003;1;11;0.0000939491358208249
2003;1;12;0.000109109846669505
2003;1;13;0.000127808946679528
2003;1;14;0.000127178459187834
2003;1;15;0.000207435467163901
2003;1;16;0.000283271855386846
2003;1;17;0.000287670521311679
2003;1;18;0.000391972530607645
2003;1;19;0.000548295290763921
2003;1;20;0.000701379356920451
2003;1;21;0.000768234580581331
2003;1;22;0.000812568546773742
2003;1;23;0.0007792506450038
2003;1;24;0.000773155809529759
2003;1;25;0.000766965477757845
2003;1;26;0.000631879832398153
2003;1;27;0.0005992290727153
2003;1;28;0.000682766326061444
2003;1;29;0.000627219088337024
2003;1;30;0.000659770918141674
2003;1;31;0.000668345761026371
2003;1;32;0.000610755826336782
2003;1;33;0.000628110286646614
2003;1;34;0.000727186569798928
2003;1;35;0.000838429916741772
2003;1;36;0.000789558377950976
2003;1;37;0.000807277544412674
2003;1;38;0.000947331265784394
2003;1;39;0.0010767752738952
2003;1;40;0.0011917132580579
2003;1;41;0.00126494793972369
2003;1;42;0.00138654484263159
2003;1;43;0.00151492089265408
2003;1;44;0.00170625289875601
2003;1;45;0.00190562796906436
2003;1;46;0.00195350858371092
2003;1;47;0.00219054756077369
2003;1;48;0.00256540283254254
2003;1;49;0.00281491710044222
2003;1;50;0.00292096707489446
2003;1;51;0.00330379828706775
2003;1;52;0.00344549877480724
2003;1;53;0.00409210978295364
2003;1;54;0.00450907258593841
2003;1;55;0.00480535850571429
2003;1;56;0.00537280620792512
2003;1;57;0.00601811903582364
2003;1;58;0.00634984127557959
2003;1;59;0.00720388839763894
2003;1;60;0.00781813157770541
2003;1;61;0.00865749851557936
2003;1;62;0.00948165934394545
2003;1;63;0.0104829942799187
2003;1;64;0.0116426758895804
2003;1;65;0.0134587727815436
2003;1;66;0.0145656009626342
2003;1;67;0.0165127898500595
2003;1;68;0.0179076026039331
2003;1;69;0.0201841191296108
2003;1;70;0.0221057990849399
2003;1;71;0.0245697161096181
2003;1;72;0.0272729668428644
2003;1;73;0.0301435831204067
2003;1;74;0.0343752869421391
2003;1;75;0.0375857276933882
2003;1;76;0.0410028727225458
2003;1;77;0.0466597387854957
2003;1;78;0.0511042457781883
2003;1;79;0.0567511004068908
2003;1;80;0.0664057148380775
2003;1;81;0.0723265181352072
2003;1;82;0.0820051941532243
2003;1;83;0.0907093252054649
2003;1;84;0.102255024795791
2003;1;85;0.113004371752199
2003;1;86;0.126985914091981
2003;1;87;0.142155213134696
2003;1;88;0.158795055170586
2003;1;89;0.175145088843018
2003;1;90;0.189669586704793
2003;1;91;0.209014826826529
2003;1;92;0.2290563572757
2003;1;93;0.256097365856184
2003;1;94;0.279223649219041
2003;1;95;0.288402280155462
2003;1;96;0.319797935522757
2003;1;97;0.356262790078593
2003;1;98;0.35776080719704
2003;1;99;0.378999549609951
2003;1;100;0.565906253692259
2003;2;0;0.00492471285445475
2003;2;1;0.000537135609504255
2003;2;2;0.000182613905130508
2003;2;3;0.000133040470808047
2003;2;4;0.0000895661190476216
2003;2;5;0.0000969169323118021
2003;2;6;0.000125296544234216
2003;2;7;0.0000535413114405576
2003;2;8;0.0000721156437460413
2003;2;9;0.0000729323102390031
2003;2;10;0.000103375499624697
2003;2;11;0.0000596487103546374
2003;2;12;0.0000593658217416549
2003;2;13;0.0000857167894941169
2003;2;14;0.000120597697485624
2003;2;15;0.000169045133309942
2003;2;16;0.000196934780491908
2003;2;17;0.000206681597553695
2003;2;18;0.000201215359328111
2003;2;19;0.000288303634534384
2003;2;20;0.000299485777265345
2003;2;21;0.000301894693585146
2003;2;22;0.000264512301562723
2003;2;23;0.000269958042559472
2003;2;24;0.000197869467440116
2003;2;25;0.000183988450785877
2003;2;26;0.000258190992293191
2003;2;27;0.000279039477935481
2003;2;28;0.000299428466866666
2003;2;29;0.000269800496794758
2003;2;30;0.000311252601465358
2003;2;31;0.000357171524616593
2003;2;32;0.000328185063235833
2003;2;33;0.00038602457979637
2003;2;34;0.000308003652403584
2003;2;35;0.000427339121347908
2003;2;36;0.000482639257315716
2003;2;37;0.000492792615872345
2003;2;38;0.000553204562209422
2003;2;39;0.000604090798933198
2003;2;40;0.000632217372425968
2003;2;41;0.000726668938003737
2003;2;42;0.000828890201092378
2003;2;43;0.000962701595355241
2003;2;44;0.000988704156038678
2003;2;45;0.00106888359853174
2003;2;46;0.00114785782216441
2003;2;47;0.00148615261273137
2003;2;48;0.00169623352593947
2003;2;49;0.00189624879715184
2003;2;50;0.00206104070515941
2003;2;51;0.00233030938187328
2003;2;52;0.00231613323360076
2003;2;53;0.00250264224638371
2003;2;54;0.00289987430247191
2003;2;55;0.00322071994140483
2003;2;56;0.00348781344161562
2003;2;57;0.00400874168566299
2003;2;58;0.00434768812421497
2003;2;59;0.00466691568507621
2003;2;60;0.00523759031007815
2003;2;61;0.00591150299174194
2003;2;62;0.00599347252099312
2003;2;63;0.0064009751474825
2003;2;64;0.00700483716973373
2003;2;65;0.00805145433306186
2003;2;66;0.00838050500358651
2003;2;67;0.00990971948116016
2003;2;68;0.0106068399110626
2003;2;69;0.0115195105365212
2003;2;70;0.0133364885204216
2003;2;71;0.0151224281579199
2003;2;72;0.0158664311986656
2003;2;73;0.0174544729105581
2003;2;74;0.0194217052585943
2003;2;75;0.0221154030439283
2003;2;76;0.0236213405067001
2003;2;77;0.0277918576166538
2003;2;78;0.0312656542628706
2003;2;79;0.0362608638759873
2003;2;80;0.0408640946754128
2003;2;81;0.0467118894880527
2003;2;82;0.0520825770777161
2003;2;83;0.061120091881723
2003;2;84;0.0675836105099929
2003;2;85;0.0780662951290629
2003;2;86;0.0904674873235838
2003;2;87;0.102410058416486
2003;2;88;0.11632184165841
2003;2;89;0.12897367728044
2003;2;90;0.148461210999854
2003;2;91;0.163527802285753
2003;2;92;0.181992478550694
2003;2;93;0.202022906672208
2003;2;94;0.222063946318905
2003;2;95;0.23916433471777
2003;2;96;0.263194572538443
2003;2;97;0.287299087329495
2003;2;98;0.312276702598552
2003;2;99;0.325108887627981
2003;2;100;0.535449184902414
2004;1;0;0.00551415135892777
2004;1;1;0.000621864535109655
2004;1;2;0.000205493654262203
2004;1;3;0.000228151223866471
2004;1;4;0.000125151366505801
2004;1;5;0.000121984470006245
2004;1;6;0.00010978589308023
2004;1;7;0.0000907123670671206
2004;1;8;0.0000904834433949072
2004;1;9;0.0000830885103841668
2004;1;10;0.0000872601842868216
2004;1;11;0.000101893744057432
2004;1;12;0.000110050893485902
2004;1;13;0.00013405373075954
2004;1;14;0.00012057255846036
2004;1;15;0.000190709171862433
2004;1;16;0.000289468421229825
2004;1;17;0.000326333230927491
2004;1;18;0.000380271839306529
2004;1;19;0.000547470999777016
2004;1;20;0.00067262048427295
2004;1;21;0.000763880217779371
2004;1;22;0.000706158433090001
2004;1;23;0.000769575940897426
2004;1;24;0.00077677576199291
2004;1;25;0.000755748505067952
2004;1;26;0.000622955242505388
2004;1;27;0.000582475679720752
2004;1;28;0.000654325648792448
2004;1;29;0.00061756335774701
2004;1;30;0.000691952181684137
2004;1;31;0.000606400948543137
2004;1;32;0.000567439783012789
2004;1;33;0.000644217957652109
2004;1;34;0.000671230291264082
2004;1;35;0.000751892306688382
2004;1;36;0.000781086978714223
2004;1;37;0.000783717155476938
2004;1;38;0.000907844949885958
2004;1;39;0.00102347028459244
2004;1;40;0.00107801398100732
2004;1;41;0.00126971089014166
2004;1;42;0.00139306405792718
2004;1;43;0.0014590196143015
2004;1;44;0.00162604409049702
2004;1;45;0.00182144280141283
2004;1;46;0.00188315589847427
2004;1;47;0.00208544089475328
2004;1;48;0.00237672129639721
2004;1;49;0.00264228675418004
2004;1;50;0.00293951072726409
2004;1;51;0.00324088801134919
2004;1;52;0.00344122129665856
2004;1;53;0.00408400062433375
2004;1;54;0.00433443602960747
2004;1;55;0.0048529821832662
2004;1;56;0.0053275033602638
2004;1;57;0.00586928591221028
2004;1;58;0.00615007858855177
2004;1;59;0.00700065686660123
2004;1;60;0.00766113594183767
2004;1;61;0.00847781643115491
2004;1;62;0.0093134347890531
2004;1;63;0.0103861747515494
2004;1;64;0.0112607204364252
2004;1;65;0.0131539685742548
2004;1;66;0.0145374754181619
2004;1;67;0.0160543811251266
2004;1;68;0.0173302067374984
2004;1;69;0.019430981226639
2004;1;70;0.0218320524158214
